result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step101_new_eiketsu_魚鱗_7_006930,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|毛利勝永|長野業正|渡辺守綱|井伊直虎|甲斐姫(鷹爪),山中鹿之介|毛利勝永|長野業正|渡辺守綱|井伊直虎|甲斐姫(鷹爪),侍|根性の絆|泰然自若|猛将の絆|意気衝天,侍|根性の絆|泰然自若|猛将の絆|意気衝天,8112,4599,250,335,78,77,139,161,173,189,160,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|毛利勝永|長野業正|渡辺守綱|井伊直虎|甲斐姫(鷹爪)||1-2-3:侍|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:猛将の絆|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14273,14273,jinpo_result_db_5.csv,生命,8112
step101_new_eiketsu_魚鱗_7_004166,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|尼子経久|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|尼子経久|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|立役者,才腕の絆|文明開化|技巧伝承|多芸多才|立役者,8112,0,92,73,390,329,373,444,455,469,475,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|蜂須賀正勝|尼子経久|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:立役者,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11212,11212,jinpo_result_db_5.csv,生命,8112
step101_new_eiketsu_魚鱗_7_002517,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|堀秀政|大内義隆|尼子経久|魔女ルシア|羽柴秀吉(涼),雑賀孫市(道化)|堀秀政|大内義隆|尼子経久|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|山紫水明,才腕の絆|文明開化|技巧伝承|多芸多才|山紫水明,8095,0,84,72,397,309,301,459,482,494,506,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|堀秀政|大内義隆|尼子経久|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:山紫水明,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11199,11199,jinpo_result_db_5.csv,生命,8095
step101_new_eiketsu_魚鱗_9_003959,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|堀秀政|柳生宗矩|直江景綱|名古屋山三郎|羽柴秀吉(涼),雑賀孫市(道化)|堀秀政|柳生宗矩|直江景綱|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|竜飛鳳舞,才腕の絆|文明開化|技巧伝承|多芸多才|竜飛鳳舞,8090,0,235,74,420,297,294,362,364,379,397,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|堀秀政|柳生宗矩|直江景綱|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:竜飛鳳舞,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,10912,10912,jinpo_result_db_5.csv,生命,8090
step101_new_eiketsu_魚鱗_7_006941,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|毛利勝永|長野業正|立花宗茂|井伊直虎|甲斐姫(鷹爪),山中鹿之介|毛利勝永|長野業正|立花宗茂|井伊直虎|甲斐姫(鷹爪),侍|根性の絆|泰然自若|猛将の絆|意気衝天,侍|根性の絆|泰然自若|猛将の絆|意気衝天,8073,4558,254,342,74,77,133,154,165,181,155,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|毛利勝永|長野業正|立花宗茂|井伊直虎|甲斐姫(鷹爪)||1-2-3:侍|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:猛将の絆|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14166,14166,jinpo_result_db_5.csv,生命,8073
step101_new_eiketsu_魚鱗_7_004185,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|尼子経久|蜂須賀正勝,堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|尼子経久|蜂須賀正勝,才腕の絆|文明開化|技巧伝承|多芸多才|立役者,才腕の絆|文明開化|技巧伝承|多芸多才|立役者,8056,0,96,75,399,322,369,440,444,463,478,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||堀秀政|雑賀孫市(道化)|柳生宗矩|羽柴秀吉(涼)|尼子経久|蜂須賀正勝||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:立役者,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11142,11142,jinpo_result_db_5.csv,生命,8056
step101_new_eiketsu_魚鱗_7_007361,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|直江景綱|細川藤孝(立役)|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|直江景綱|細川藤孝(立役)|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,8056,0,83,72,495,185,465,370,379,389,396,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|直江景綱|細川藤孝(立役)|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:外交官の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,10890,10890,jinpo_result_db_5.csv,生命,8056
step101_new_eiketsu_魚鱗_7_007340,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|北条氏康(獅子)|細川藤孝(立役)|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|北条氏康(獅子)|細川藤孝(立役)|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,8051,0,86,74,508,187,472,369,384,394,391,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|北条氏康(獅子)|細川藤孝(立役)|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:外交官の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,10916,10916,jinpo_result_db_5.csv,生命,8051
step101_new_eiketsu_魚鱗_7_004710,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|名古屋山三郎|甲斐姫(鷹爪),雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|名古屋山三郎|甲斐姫(鷹爪),才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆,才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆,8046,0,97,80,541,189,302,546,542,565,576,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|名古屋山三郎|甲斐姫(鷹爪)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:文化人の絆,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11484,11484,jinpo_result_db_5.csv,生命,8046
step101_new_eiketsu_魚鱗_7_006841,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|後藤又兵衛|長野業正|井伊直政(勇猛)|井伊直虎|甲斐姫(鷹爪),山中鹿之介|後藤又兵衛|長野業正|井伊直政(勇猛)|井伊直虎|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|侍|意気衝天,猛将の絆|根性の絆|泰然自若|侍|意気衝天,8041,4868,250,353,81,79,137,166,180,201,163,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|後藤又兵衛|長野業正|井伊直政(勇猛)|井伊直虎|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:侍|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,14519,14519,jinpo_result_db_5.csv,生命,8041
step101_new_eiketsu_魚鱗_7_001178,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪),雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪),才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆,才腕の絆|文明開化|技巧伝承|多芸多才|文化人の絆,8041,0,89,78,518,189,301,531,523,539,572,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|堀秀政|柳生宗矩|細川藤孝(立役)|魔女ルシア|甲斐姫(鷹爪)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:文化人の絆,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,11381,11381,jinpo_result_db_5.csv,生命,8041
step101_new_eiketsu_魚鱗_8_006084,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|豊臣秀吉|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼),雑賀孫市(道化)|豊臣秀吉|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼),才腕の絆|多芸多才|傾奇者|文明開化|技巧伝承,才腕の絆|多芸多才|傾奇者|文明開化|技巧伝承,8036,0,169,117,383,238,296,438,457,482,472,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|豊臣秀吉|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:多芸多才|3-4-5:傾奇者|3-4-5:文明開化|3-4-5:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11088,11088,jinpo_result_db_5.csv,生命,8036
step101_new_eiketsu_魚鱗_8_003030,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|名古屋山三郎|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|名古屋山三郎|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,8035,1618,93,72,375,185,447,379,399,407,399,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12409,12409,jinpo_result_db_5.csv,生命,8035
step101_new_eiketsu_魚鱗_7_007339,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|大友宗麟|細川藤孝(立役)|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|大友宗麟|細川藤孝(立役)|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,才腕の絆|文明開化|技巧伝承|多芸多才|外交官の絆,8031,0,91,75,509,174,472,350,366,377,374,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|大友宗麟|細川藤孝(立役)|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:外交官の絆,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,10819,10819,jinpo_result_db_5.csv,生命,8031
step101_new_eiketsu_魚鱗_8_003020,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼),大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,8030,1698,85,70,357,185,446,367,385,385,395,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||大内義隆|雑賀孫市(道化)|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12403,12403,jinpo_result_db_5.csv,生命,8030
step101_new_eiketsu_魚鱗_8_008976,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|大内義隆|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼),雑賀孫市(道化)|大内義隆|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼),才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,才腕の絆|文明開化|技巧伝承|多芸多才|花鳥風月,8030,1698,85,70,357,185,446,367,385,385,395,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|大内義隆|堀秀政|出雲阿国(野望)|魔女ルシア|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|3-4-5:花鳥風月,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12403,12403,jinpo_result_db_5.csv,生命,8030
step104_pair_魚鱗_5_0002285,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,堀秀政|魔女ルシア|細川藤孝(立役)|前田慶次(野望)|大内義隆|納涼忍お綾,堀秀政|魔女ルシア|細川藤孝(立役)|前田慶次(野望)|大内義隆|納涼忍お綾,文明開化|技巧伝承|山紫水明|才腕の絆|多芸多才,文明開化|技巧伝承|山紫水明|才腕の絆|多芸多才,8030,0,92,69,418,334,302,518,525,525,555,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||堀秀政|魔女ルシア|細川藤孝(立役)|前田慶次(野望)|大内義隆|納涼忍お綾||1-2-3:文明開化|1-2-3:技巧伝承|3-4-5:山紫水明|5-6-1:才腕の絆|5-6-1:多芸多才,,step171_new_formula_rebuild,11368,11368,jinpo_result_db_5.csv,生命,8030
step101_new_eiketsu_魚鱗_8_006086,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,雑賀孫市(道化)|伊達政宗(起源)|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼),雑賀孫市(道化)|伊達政宗(起源)|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼),才腕の絆|多芸多才|傾奇者|文明開化|技巧伝承,才腕の絆|多芸多才|傾奇者|文明開化|技巧伝承,8024,0,179,113,385,227,293,437,460,473,462,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||雑賀孫市(道化)|伊達政宗(起源)|堀秀政|大内義隆|名古屋山三郎|羽柴秀吉(涼)||1-2-3:才腕の絆|1-2-3:多芸多才|3-4-5:傾奇者|3-4-5:文明開化|3-4-5:技巧伝承,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,11053,11053,jinpo_result_db_5.csv,生命,8024
