result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file,sort_key,sort_value
step174_8_010945,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0378|EIK_0015|EIK_0018|EIK_0204|EIK_0020,豊臣秀長|前田利家|武田晴信|雫の者|北条氏康(獅子)|北条氏照(剛柔),EIK_0001|EIK_0378|EIK_0015|EIK_0018|EIK_0204|EIK_0020,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,13750,4185,217,242,237,927,246,608,596,596,570,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0018|EIK_0020|EIK_0204|EIK_0378||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,22174,22174,jinpo_result_db_8.csv,生命,13750
step174_8_011273,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0001|EIK_0012,武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|豊臣秀長|前田利家(雄材),EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0001|EIK_0012,意気衝天|質実剛健|柔能制剛|立役者|技巧伝承|摂理探究|謀略家|雄材大略,意気衝天|質実剛健|柔能制剛|立役者|技巧伝承|摂理探究|謀略家|雄材大略,13742,3476,156,181,367,855,255,612,586,612,594,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0034|EIK_0204|EIK_0388||意気衝天|技巧伝承|摂理探究|柔能制剛|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21436,21436,jinpo_result_db_8.csv,生命,13742
step174_8_011274,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0001|EIK_0378,武田晴信|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|豊臣秀長|前田利家,EIK_0015|EIK_0388|EIK_0204|EIK_0034|EIK_0001|EIK_0378,意気衝天|質実剛健|柔能制剛|立役者|技巧伝承|摂理探究|謀略家|雄材大略,意気衝天|質実剛健|柔能制剛|立役者|技巧伝承|摂理探究|謀略家|雄材大略,13742,3476,156,181,367,855,255,612,586,612,594,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0034|EIK_0204|EIK_0378|EIK_0388||意気衝天|技巧伝承|摂理探究|柔能制剛|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21436,21436,jinpo_result_db_8.csv,生命,13742
step174_8_010942,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0233,豊臣秀長|前田利家(雄材)|武田晴信|三条の方|北条氏康(獅子)|小早川隆景(羽織),EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0233,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,13698,4297,223,237,232,927,238,571,588,601,570,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0233||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,22182,22182,jinpo_result_db_8.csv,生命,13698
step174_8_010943,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0233,豊臣秀長|前田利家|武田晴信|三条の方|北条氏康(獅子)|小早川隆景(羽織),EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0233,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,13698,4297,223,237,232,927,238,571,588,601,570,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0016|EIK_0204|EIK_0233|EIK_0378||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,22182,22182,jinpo_result_db_8.csv,生命,13698
step174_8_010854,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0002|EIK_0015|EIK_0114|EIK_0084|EIK_0017,前田利家(雄材)|片倉景綱(右腕)|武田晴信|細川藤孝(立役)|高台院|堀秀政,EIK_0012|EIK_0002|EIK_0015|EIK_0114|EIK_0084|EIK_0017,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|花鳥風月|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|花鳥風月|巧言令色,13682,7153,246,298,0,638,423,480,460,496,471,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0012|EIK_0015|EIK_0017|EIK_0084|EIK_0114||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24347,24347,jinpo_result_db_8.csv,生命,13682
step174_8_010855,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0114|EIK_0084|EIK_0017|EIK_0378|EIK_0002,武田晴信|細川藤孝(立役)|高台院|堀秀政|前田利家|片倉景綱(右腕),EIK_0015|EIK_0114|EIK_0084|EIK_0017|EIK_0378|EIK_0002,健康第一|質実剛健|老練闊達|花鳥風月|巧言令色|雄材大略|摂理探究|謀略家,健康第一|質実剛健|老練闊達|花鳥風月|巧言令色|雄材大略|摂理探究|謀略家,13682,7153,246,298,0,638,423,480,460,496,471,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0002|EIK_0015|EIK_0017|EIK_0084|EIK_0114|EIK_0378||健康第一|巧言令色|摂理探究|老練闊達|花鳥風月|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,24347,24347,jinpo_result_db_8.csv,生命,13682
step174_8_012561,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0006|EIK_0035|EIK_0020|EIK_0066|EIK_0015,前田利家(雄材)|島津日新斎|安宅冬康|北条氏照(剛柔)|鍋島直茂(乱雲)|武田晴信,EIK_0012|EIK_0006|EIK_0035|EIK_0020|EIK_0066|EIK_0015,多芸多才|巧言令色|柔能制剛|知将の絆|立役者|雄材大略|摂理探究|謀略家,多芸多才|巧言令色|柔能制剛|知将の絆|立役者|雄材大略|摂理探究|謀略家,13666,2112,231,181,169,893,349,617,573,588,564,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0006|EIK_0012|EIK_0015|EIK_0020|EIK_0035|EIK_0066||多芸多才|巧言令色|摂理探究|柔能制剛|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,19943,19943,jinpo_result_db_8.csv,生命,13666
step174_8_012562,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0035|EIK_0020|EIK_0066|EIK_0015|EIK_0378|EIK_0006,安宅冬康|北条氏照(剛柔)|鍋島直茂(乱雲)|武田晴信|前田利家|島津日新斎,EIK_0035|EIK_0020|EIK_0066|EIK_0015|EIK_0378|EIK_0006,柔能制剛|知将の絆|立役者|雄材大略|摂理探究|謀略家|多芸多才|巧言令色,柔能制剛|知将の絆|立役者|雄材大略|摂理探究|謀略家|多芸多才|巧言令色,13666,2112,231,181,169,893,349,617,573,588,564,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0006|EIK_0015|EIK_0020|EIK_0035|EIK_0066|EIK_0378||多芸多才|巧言令色|摂理探究|柔能制剛|知将の絆|立役者|謀略家|雄材大略,,step174_validate_repair_7_9,19943,19943,jinpo_result_db_8.csv,生命,13666
step174_8_010918,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0020,豊臣秀長|前田利家(雄材)|武田晴信|三条の方|北条氏康(獅子)|北条氏照(剛柔),EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0204|EIK_0020,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,13662,4437,226,242,236,928,245,591,578,594,578,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0016|EIK_0020|EIK_0204||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,22317,22317,jinpo_result_db_8.csv,生命,13662
step174_8_010919,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0020,豊臣秀長|前田利家|武田晴信|三条の方|北条氏康(獅子)|北条氏照(剛柔),EIK_0001|EIK_0378|EIK_0015|EIK_0016|EIK_0204|EIK_0020,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,摂理探究|謀略家|雄材大略|意気衝天|質実剛健|柔能制剛|立役者|知勇兼備,13662,4437,226,242,236,928,245,591,578,594,578,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0016|EIK_0020|EIK_0204|EIK_0378||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,22317,22317,jinpo_result_db_8.csv,生命,13662
step174_8_010999,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0388|EIK_0204|EIK_0233|EIK_0001|EIK_0012,武田晴信|お市(八雷)|北条氏康(獅子)|小早川隆景(羽織)|豊臣秀長|前田利家(雄材),EIK_0015|EIK_0388|EIK_0204|EIK_0233|EIK_0001|EIK_0012,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|摂理探究|謀略家|雄材大略,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|摂理探究|謀略家|雄材大略,13661,4099,209,233,242,925,240,581,578,608,564,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0012|EIK_0015|EIK_0204|EIK_0233|EIK_0388||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21940,21940,jinpo_result_db_8.csv,生命,13661
step174_8_011000,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0388|EIK_0204|EIK_0233|EIK_0001|EIK_0378,武田晴信|お市(八雷)|北条氏康(獅子)|小早川隆景(羽織)|豊臣秀長|前田利家,EIK_0015|EIK_0388|EIK_0204|EIK_0233|EIK_0001|EIK_0378,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|摂理探究|謀略家|雄材大略,意気衝天|質実剛健|柔能制剛|立役者|知勇兼備|摂理探究|謀略家|雄材大略,13661,4099,209,233,242,925,240,581,578,608,564,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0001|EIK_0015|EIK_0204|EIK_0233|EIK_0378|EIK_0388||意気衝天|摂理探究|柔能制剛|知勇兼備|立役者|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,21940,21940,jinpo_result_db_8.csv,生命,13661
step174_8_011259,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0012|EIK_0066|EIK_0087|EIK_0204|EIK_0018,武田晴信|前田利家(雄材)|鍋島直茂(乱雲)|香宗我部親泰|北条氏康(獅子)|雫の者,EIK_0015|EIK_0012|EIK_0066|EIK_0087|EIK_0204|EIK_0018,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13660,3857,225,273,128,819,327,546,563,539,524,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0012|EIK_0015|EIK_0018|EIK_0066|EIK_0087|EIK_0204||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21461,21461,jinpo_result_db_8.csv,生命,13660
step174_8_011260,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0378|EIK_0066|EIK_0087|EIK_0204|EIK_0018,武田晴信|前田利家|鍋島直茂(乱雲)|香宗我部親泰|北条氏康(獅子)|雫の者,EIK_0015|EIK_0378|EIK_0066|EIK_0087|EIK_0204|EIK_0018,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,摂理探究|雄材大略|謀略家|軍学の絆|立役者|知勇兼備|質実剛健|意気衝天,13660,3857,225,273,128,819,327,546,563,539,524,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0018|EIK_0066|EIK_0087|EIK_0204|EIK_0378||意気衝天|摂理探究|知勇兼備|立役者|謀略家|質実剛健|軍学の絆|雄材大略,,step174_validate_repair_7_9,21461,21461,jinpo_result_db_8.csv,生命,13660
step174_8_010869,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0012|EIK_0066|EIK_0015|EIK_0084|EIK_0114|EIK_0017,前田利家(雄材)|鍋島直茂(乱雲)|武田晴信|高台院|細川藤孝(立役)|堀秀政,EIK_0012|EIK_0066|EIK_0015|EIK_0084|EIK_0114|EIK_0017,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|文明開化|巧言令色,雄材大略|摂理探究|謀略家|健康第一|質実剛健|老練闊達|文明開化|巧言令色,13632,5564,236,299,0,742,411,539,531,554,542,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0012|EIK_0015|EIK_0017|EIK_0066|EIK_0084|EIK_0114||健康第一|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,23050,23050,jinpo_result_db_8.csv,生命,13632
step174_8_010870,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_8.csv,魚鱗,通常,8,EIK_0015|EIK_0084|EIK_0114|EIK_0017|EIK_0378|EIK_0066,武田晴信|高台院|細川藤孝(立役)|堀秀政|前田利家|鍋島直茂(乱雲),EIK_0015|EIK_0084|EIK_0114|EIK_0017|EIK_0378|EIK_0066,健康第一|質実剛健|老練闊達|文明開化|巧言令色|雄材大略|摂理探究|謀略家,健康第一|質実剛健|老練闊達|文明開化|巧言令色|雄材大略|摂理探究|謀略家,13632,5564,236,299,0,742,411,539,531,554,542,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||8||EIK_0015|EIK_0017|EIK_0066|EIK_0084|EIK_0114|EIK_0378||健康第一|巧言令色|摂理探究|文明開化|老練闊達|謀略家|質実剛健|雄材大略,,step174_validate_repair_7_9,23050,23050,jinpo_result_db_8.csv,生命,13632
