result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step101_new_eiketsu_魚鱗_7_006854,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|後藤又兵衛|長野業正|井伊直政|井伊直虎|甲斐姫(鷹爪),山中鹿之介|後藤又兵衛|長野業正|井伊直政|井伊直虎|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|侍|意気衝天,猛将の絆|根性の絆|泰然自若|侍|意気衝天,7707,4499,233,332,71,68,125,142,154,172,139,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|後藤又兵衛|長野業正|井伊直政|井伊直虎|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:侍|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13642,13642,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_006856,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|後藤又兵衛|長野業正|本多忠勝|井伊直虎|甲斐姫(鷹爪),山中鹿之介|後藤又兵衛|長野業正|本多忠勝|井伊直虎|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|侍|意気衝天,猛将の絆|根性の絆|泰然自若|侍|意気衝天,7707,4499,229,325,72,68,125,142,154,169,142,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|後藤又兵衛|長野業正|本多忠勝|井伊直虎|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:侍|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13632,13632,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_006860,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|後藤又兵衛|長野業正|北条綱成|井伊直虎|甲斐姫(鷹爪),山中鹿之介|後藤又兵衛|長野業正|北条綱成|井伊直虎|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|侍|意気衝天,猛将の絆|根性の絆|泰然自若|侍|意気衝天,7641,4433,227,328,70,67,124,139,151,169,137,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|後藤又兵衛|長野業正|北条綱成|井伊直虎|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:侍|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13486,13486,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_006859,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|後藤又兵衛|長野業正|福島勝広|井伊直虎|甲斐姫(鷹爪),山中鹿之介|後藤又兵衛|長野業正|福島勝広|井伊直虎|甲斐姫(鷹爪),猛将の絆|根性の絆|泰然自若|侍|意気衝天,猛将の絆|根性の絆|泰然自若|侍|意気衝天,7641,4433,229,328,70,67,123,140,151,167,137,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|後藤又兵衛|長野業正|福島勝広|井伊直虎|甲斐姫(鷹爪)||1-2-3:猛将の絆|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:侍|5-6-1:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13486,13486,jinpo_result_db_5.csv
normal_generated_魚鱗_5_00008,NORMAL_GENERATED_RESULT,jinpo_result_db_5.csv,魚鱗,通常,5,斎藤道三(巳)|陶晴賢|石川数正(臥薪)|直江兼続(王佐)|斎藤利三(神祇)|山中鹿之介,斎藤道三(巳)|陶晴賢|石川数正(臥薪)|直江兼続(王佐)|斎藤利三(神祇)|山中鹿之介,野心家の絆|才腕の絆|立役者|技巧伝承|知勇兼備,野心家の絆|才腕の絆|立役者|技巧伝承|知勇兼備,7858,2943,58,60,355,396,250,366,380,381,360,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||斎藤道三(巳)|陶晴賢|石川数正(臥薪)|直江兼続(王佐)|斎藤利三(神祇)|山中鹿之介||1-2-3:野心家の絆|1-2-3:才腕の絆|3-4-5:立役者|3-4-5:技巧伝承|5-6-1:知勇兼備,,step171_new_formula_rebuild,13407,13407,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007355,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源),納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源),才腕の絆|文明開化|技巧伝承|多芸多才|意気衝天,才腕の絆|文明開化|技巧伝承|多芸多才|意気衝天,8179,2220,108,69,513,273,283,362,371,387,398,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|堀秀政|柳生宗矩|羽柴秀吉(涼)|佐竹義重|伊達政宗(起源)||1-2-3:才腕の絆|1-2-3:文明開化|1-2-3:技巧伝承|1-2-3:多芸多才|5-6-1:意気衝天,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,13163,13163,jinpo_result_db_5.csv
step104_pair_魚鱗_5_0002055,RULE104_FISH_HOEN_PAIR_RESULT,step104_pair_generated_from_step103,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|武田晴信|毛利勝永|長野業正,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|武田晴信|毛利勝永|長野業正,侍|意気衝天|軍学の絆|根性の絆|泰然自若,侍|意気衝天|軍学の絆|根性の絆|泰然自若,8456,2842,89,433,78,166,226,183,193,208,179,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|武田晴信|毛利勝永|長野業正||1-2-3:侍|1-2-3:意気衝天|3-4-5:軍学の絆|5-6-1:根性の絆|5-6-1:泰然自若,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13053,13053,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_000147,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|長野業正|毛利勝永|武田晴信|井伊直虎|甲斐姫(鷹爪),山中鹿之介|長野業正|毛利勝永|武田晴信|井伊直虎|甲斐姫(鷹爪),侍|根性の絆|泰然自若|軍学の絆|意気衝天,侍|根性の絆|泰然自若|軍学の絆|意気衝天,8456,2842,89,433,78,166,226,183,193,208,179,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|長野業正|毛利勝永|武田晴信|井伊直虎|甲斐姫(鷹爪)||1-2-3:侍|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:軍学の絆|3-4-5:意気衝天,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,13053,13053,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007009,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7368,4580,510,179,200,78,52,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|井伊直政(勇猛)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12967,12967,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007042,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,毛利勝永|長野業正|山県昌景(泰然)|甲斐姫(鷹爪)|井伊直虎|武田晴信,毛利勝永|長野業正|山県昌景(泰然)|甲斐姫(鷹爪)|井伊直虎|武田晴信,侍|根性の絆|泰然自若|意気衝天|軍学の絆,侍|根性の絆|泰然自若|意気衝天|軍学の絆,8424,2781,89,432,77,165,221,187,196,207,182,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||毛利勝永|長野業正|山県昌景(泰然)|甲斐姫(鷹爪)|井伊直虎|武田晴信||1-2-3:侍|1-2-3:根性の絆|1-2-3:泰然自若|3-4-5:意気衝天|5-6-1:軍学の絆,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12961,12961,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_000148,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7504,4413,508,179,191,70,49,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|浅井長政(婚礼)|井伊直政|柴田勝家(風雲)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12914,12914,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007034,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|井伊直政(勇猛),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|井伊直政(勇猛),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7161,4664,525,177,209,76,52,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|井伊直政(勇猛)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12864,12864,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_000161,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|柴田勝家(風雲),山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|柴田勝家(風雲),侍|意気衝天|武芸の絆|猛将の絆|もののふ,侍|意気衝天|武芸の絆|猛将の絆|もののふ,7300,4497,523,176,201,68,49,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||山中鹿之介|甲斐姫(鷹爪)|井伊直虎|鈴木重意|井伊直政|柴田勝家(風雲)||1-2-3:侍|1-2-3:意気衝天|5-6-1:武芸の絆|5-6-1:猛将の絆|5-6-1:もののふ,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12814,12814,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_008273,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|井伊直政|井伊直虎|仙桃院,納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|井伊直政|井伊直虎|仙桃院,戦場の華|意気衝天|猛将の絆|女傑の絆|能鷹隠爪,戦場の華|意気衝天|猛将の絆|女傑の絆|能鷹隠爪,7506,4089,408,100,78,174,434,0,0,0,0,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||納涼忍お綾|甲斐姫(鷹爪)|山中鹿之介|井伊直政|井伊直虎|仙桃院||1-2-3:戦場の華|1-2-3:意気衝天|3-4-5:猛将の絆|5-6-1:女傑の絆|5-6-1:能鷹隠爪,fallback_hero_stats:甲斐姫(鷹爪),step171_new_formula_rebuild,12789,12789,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_004147,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久,明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久,老練闊達|才気煥発|僧|雄材大略|摂理探究,老練闊達|才気煥発|僧|雄材大略|摂理探究,7270,3744,191,0,35,568,162,199,201,192,213,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久||1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12775,12775,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_004241,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,明石全登|林崎甚助|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久,明石全登|林崎甚助|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久,老練闊達|才気煥発|僧|雄材大略|摂理探究,老練闊達|才気煥発|僧|雄材大略|摂理探究,7376,3578,210,0,37,548,157,201,205,195,219,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||明石全登|林崎甚助|宇喜多直家|本願寺顕如|願証寺証恵|尼子晴久||1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究,fallback_hero_stats:尼子晴久,step171_new_formula_rebuild,12726,12726,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_007847,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血),豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血),野心家の絆|立役者|謀略家|柔能制剛|世渡り上手の絆,野心家の絆|立役者|謀略家|柔能制剛|世渡り上手の絆,7390,3689,63,26,106,610,240,120,126,132,142,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||豊臣秀吉|尼子晴久|羽柴秀吉(涼)|丹羽長秀(風雲)|島津義久|真田昌幸(吸血)||1-2-3:野心家の絆|3-4-5:立役者|3-4-5:謀略家|3-4-5:柔能制剛|5-6-1:世渡り上手の絆,fallback_hero_stats:尼子晴久|羽柴秀吉(涼),step171_new_formula_rebuild,12644,12644,jinpo_result_db_5.csv
step101_new_eiketsu_魚鱗_7_004238,RULE103_RECALCULATED_RESULT,step101_new_eiketsu_generated_rows_7_9.csv,魚鱗,通常,5,明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|羽柴秀吉(涼),明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|羽柴秀吉(涼),老練闊達|才気煥発|僧|雄材大略|摂理探究,老練闊達|才気煥発|僧|雄材大略|摂理探究,7327,3612,180,0,30,518,162,181,187,171,181,ステータス計算済み,陣法説明(6).xlsx準拠。配置6人の合計×発動因縁倍率を因縁ごとにfloor後合算し、最後に陣形倍率を適用。,NEW_FORMULA_REBUILD_20260603_XLSX6,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),魚鱗||通常||5||明石全登|高台院|宇喜多直家|本願寺顕如|願証寺証恵|羽柴秀吉(涼)||1-2-3:老練闊達|1-2-3:才気煥発|3-4-5:僧|3-4-5:雄材大略|3-4-5:摂理探究,fallback_hero_stats:羽柴秀吉(涼),step171_new_formula_rebuild,12549,12549,jinpo_result_db_5.csv
