result_id,record_type,source_file,formation,grade3_flag,bond_count,eiketsu_ids,eiketsu_names,eiketsu_internal_ids,bond_ids,bond_names,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,stat_status,stat_note,calc_source,calc_formula,duplicate_key,calc_warning,calc_filled_at_step,総合値,total_score,top300_source_file
step174_7_126001,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,斎藤道三(巳)|島津義久|果心居士|島左近|長野業正|山県昌景(泰然),EIK_0188|EIK_0068|EIK_0331|EIK_0247|EIK_0103|EIK_0101,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,柔能制剛|謀略家|侍|もののふ|根性の絆|泰然自若|知勇兼備,10046,1364,307,415,192,343,212,342,343,365,354,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0068|EIK_0101|EIK_0103|EIK_0188|EIK_0247|EIK_0331||もののふ|侍|柔能制剛|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126022,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0341|EIK_0082|EIK_0228|EIK_0256|EIK_0093|EIK_0114,佐々成政|山中鹿之介|出雲阿国(周年)|魔女ルシア|大内義隆|細川藤孝(立役),EIK_0341|EIK_0082|EIK_0228|EIK_0256|EIK_0093|EIK_0114,流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,9564,930,54,128,261,391,463,609,624,632,627,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0082|EIK_0093|EIK_0114|EIK_0228|EIK_0256|EIK_0341||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126023,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0347|EIK_0082|EIK_0089|EIK_0103|EIK_0086|EIK_0226,真田信尹|山中鹿之介|村上義清|長野業正|毛利勝永|柴田勝家(風雲),EIK_0347|EIK_0082|EIK_0089|EIK_0103|EIK_0086|EIK_0226,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|武芸の絆,勇猛果敢|泰然自若|根性の絆|猛将の絆|侍|もののふ|武芸の絆,10162,2090,614,391,208,0,129,163,172,188,166,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0082|EIK_0086|EIK_0089|EIK_0103|EIK_0226|EIK_0347||もののふ|侍|勇猛果敢|根性の絆|武芸の絆|泰然自若|猛将の絆,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126024,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0349|EIK_0089|EIK_0071|EIK_0256|EIK_0093|EIK_0114,朝倉景恒|村上義清|納涼忍お綾|魔女ルシア|大内義隆|細川藤孝(立役),EIK_0349|EIK_0089|EIK_0071|EIK_0256|EIK_0093|EIK_0114,戦場の華|流行創出|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,戦場の華|流行創出|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,9386,922,61,125,277,405,437,661,676,653,680,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0071|EIK_0089|EIK_0093|EIK_0114|EIK_0256|EIK_0349||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126025,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0373|EIK_0244|EIK_0239|EIK_0256|EIK_0093|EIK_0114,藤堂高虎|前田慶次(野望)|真田幸村(水練)|魔女ルシア|大内義隆|細川藤孝(立役),EIK_0373|EIK_0244|EIK_0239|EIK_0256|EIK_0093|EIK_0114,洒落者の絆|流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化,洒落者の絆|流行創出|戦場の華|山紫水明|技巧伝承|文化人の絆|文明開化,9422,918,56,0,235,378,514,677,727,656,700,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0093|EIK_0114|EIK_0239|EIK_0244|EIK_0256|EIK_0373||山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14283,14283,jinpo_result_db_7_part008.csv
step174_7_126026,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0001|EIK_0020|EIK_0387|EIK_0064|EIK_0027|EIK_0125,豊臣秀長|北条氏照(剛柔)|朝倉義景(八雷)|雑賀孫市(道化)|上杉謙信|竹中半兵衛,EIK_0001|EIK_0020|EIK_0387|EIK_0064|EIK_0027|EIK_0125,技巧伝承|文明開化|日進月歩|知勇兼備|柔能制剛|知将の絆|立役者,技巧伝承|文明開化|日進月歩|知勇兼備|柔能制剛|知将の絆|立役者,9992,812,113,151,383,662,356,455,436,443,479,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0020|EIK_0027|EIK_0064|EIK_0125|EIK_0387||技巧伝承|文明開化|日進月歩|柔能制剛|知勇兼備|知将の絆|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126027,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0001|EIK_0020|EIK_0387|EIK_0064|EIK_0027|EIK_0246,豊臣秀長|北条氏照(剛柔)|朝倉義景(八雷)|雑賀孫市(道化)|上杉謙信|竹中半兵衛(知将),EIK_0001|EIK_0020|EIK_0387|EIK_0064|EIK_0027|EIK_0246,技巧伝承|文明開化|日進月歩|知勇兼備|柔能制剛|知将の絆|立役者,技巧伝承|文明開化|日進月歩|知勇兼備|柔能制剛|知将の絆|立役者,9992,812,113,151,383,662,356,455,436,443,479,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0020|EIK_0027|EIK_0064|EIK_0246|EIK_0387||技巧伝承|文明開化|日進月歩|柔能制剛|知勇兼備|知将の絆|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126028,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0001|EIK_0034|EIK_0043|EIK_0387|EIK_0224|EIK_0114,豊臣秀長|直江兼続(王佐)|伊奈忠次|朝倉義景(八雷)|黒猫ノア|細川藤孝(立役),EIK_0001|EIK_0034|EIK_0043|EIK_0387|EIK_0224|EIK_0114,陰陽師|文化人の絆|山紫水明|文明開化|外交官の絆|立役者|技巧伝承,陰陽師|文化人の絆|山紫水明|文明開化|外交官の絆|立役者|技巧伝承,9735,622,0,36,357,539,449,665,628,631,620,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0034|EIK_0043|EIK_0114|EIK_0224|EIK_0387||外交官の絆|山紫水明|技巧伝承|文化人の絆|文明開化|立役者|陰陽師,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126029,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0017|EIK_0093|EIK_0095|EIK_0387|EIK_0067|EIK_0250,堀秀政|大内義隆|柳生宗矩|朝倉義景(八雷)|鍋島直茂|鍋島直茂(人狼),EIK_0017|EIK_0093|EIK_0095|EIK_0387|EIK_0067|EIK_0250,山紫水明|技巧伝承|文化人の絆|立役者|傾奇者|多芸多才|文明開化,山紫水明|技巧伝承|文化人の絆|立役者|傾奇者|多芸多才|文明開化,10147,0,145,96,363,586,365,641,633,632,674,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0067|EIK_0093|EIK_0095|EIK_0250|EIK_0387||傾奇者|多芸多才|山紫水明|技巧伝承|文化人の絆|文明開化|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126030,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0017|EIK_0312|EIK_0094|EIK_0224|EIK_0239|EIK_0108,堀秀政|藤岡屋伝助|金森長近|黒猫ノア|真田幸村(水練)|名古屋山三郎,EIK_0017|EIK_0312|EIK_0094|EIK_0224|EIK_0239|EIK_0108,四象の絆|技巧伝承|文明開化|洒落者の絆|流行創出|傾奇者|多芸多才,四象の絆|技巧伝承|文明開化|洒落者の絆|流行創出|傾奇者|多芸多才,9223,853,236,84,221,386,433,690,746,706,704,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0017|EIK_0094|EIK_0108|EIK_0224|EIK_0239|EIK_0312||傾奇者|四象の絆|多芸多才|技巧伝承|文明開化|洒落者の絆|流行創出,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126031,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0019|EIK_0082|EIK_0103|EIK_0247|EIK_0011|EIK_0274,伊達政宗(起源)|山中鹿之介|長野業正|島左近|斎藤義龍|海北綱親,EIK_0019|EIK_0082|EIK_0103|EIK_0247|EIK_0011|EIK_0274,侍|泰然自若|もののふ|根性の絆|謀略家|知勇兼備|勇猛果敢,侍|泰然自若|もののふ|根性の絆|謀略家|知勇兼備|勇猛果敢,10359,1234,483,401,190,184,200,310,301,319,301,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0011|EIK_0019|EIK_0082|EIK_0103|EIK_0247|EIK_0274||もののふ|侍|勇猛果敢|根性の絆|泰然自若|知勇兼備|謀略家,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126032,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0020|EIK_0091|EIK_0387|EIK_0256|EIK_0124|EIK_0001,北条氏照(剛柔)|豊臣秀次|朝倉義景(八雷)|魔女ルシア|黒田官兵衛|豊臣秀長,EIK_0020|EIK_0091|EIK_0387|EIK_0256|EIK_0124|EIK_0001,文化人の絆|文明開化|多芸多才|柔能制剛|知将の絆|立役者|技巧伝承,文化人の絆|文明開化|多芸多才|柔能制剛|知将の絆|立役者|技巧伝承,10148,0,60,89,394,755,392,624,654,565,601,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0001|EIK_0020|EIK_0091|EIK_0124|EIK_0256|EIK_0387||多芸多才|技巧伝承|文化人の絆|文明開化|柔能制剛|知将の絆|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126033,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0026|EIK_0254|EIK_0094|EIK_0108|EIK_0093|EIK_0114,島津家久|北条氏政(獅子)|金森長近|名古屋山三郎|大内義隆|細川藤孝(立役),EIK_0026|EIK_0254|EIK_0094|EIK_0108|EIK_0093|EIK_0114,傾奇者|流行創出|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,傾奇者|流行創出|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若,9222,865,62,173,295,353,288,744,765,752,763,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0026|EIK_0093|EIK_0094|EIK_0108|EIK_0114|EIK_0254||傾奇者|山紫水明|技巧伝承|文化人の絆|文明開化|泰然自若|流行創出,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126034,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0204|EIK_0341|EIK_0022|EIK_0083|EIK_0246,直江兼続(王佐)|北条氏康(獅子)|佐々成政|佐竹義重|豊臣秀吉|竹中半兵衛(知将),EIK_0034|EIK_0204|EIK_0341|EIK_0022|EIK_0083|EIK_0246,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,10060,1311,226,232,382,377,297,338,337,345,377,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0034|EIK_0083|EIK_0204|EIK_0246|EIK_0341||侍|勇将の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126035,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0034|EIK_0204|EIK_0346|EIK_0022|EIK_0083|EIK_0246,直江兼続(王佐)|北条氏康(獅子)|新発田長敦|佐竹義重|豊臣秀吉|竹中半兵衛(知将),EIK_0034|EIK_0204|EIK_0346|EIK_0022|EIK_0083|EIK_0246,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,侍|勇将の絆|才腕の絆|知勇兼備|柔能制剛|立役者|技巧伝承,10060,1311,226,233,379,377,297,343,337,345,374,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0022|EIK_0034|EIK_0083|EIK_0204|EIK_0246|EIK_0346||侍|勇将の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126036,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0035|EIK_0093|EIK_0387|EIK_0256|EIK_0262|EIK_0070,安宅冬康|大内義隆|朝倉義景(八雷)|魔女ルシア|立花誾千代(猫又)|前田利家(兎忍),EIK_0035|EIK_0093|EIK_0387|EIK_0256|EIK_0262|EIK_0070,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|戦場の華|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|戦場の華|多芸多才,10651,0,135,62,318,363,603,605,523,499,523,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0035|EIK_0070|EIK_0093|EIK_0256|EIK_0262|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|洒落者の絆,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126037,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0046|EIK_0093|EIK_0387|EIK_0256|EIK_0103|EIK_0138,大熊朝秀|大内義隆|朝倉義景(八雷)|魔女ルシア|長野業正|原田宗時,EIK_0046|EIK_0093|EIK_0387|EIK_0256|EIK_0103|EIK_0138,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|多芸多才,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出|戦場の華|多芸多才,9665,873,101,55,297,470,433,608,589,563,628,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0046|EIK_0093|EIK_0103|EIK_0138|EIK_0256|EIK_0387||多芸多才|山紫水明|戦場の華|技巧伝承|文化人の絆|文明開化|流行創出,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126038,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0066|EIK_0091|EIK_0387|EIK_0094|EIK_0246|EIK_0020,鍋島直茂(乱雲)|豊臣秀次|朝倉義景(八雷)|金森長近|竹中半兵衛(知将)|北条氏照(剛柔),EIK_0066|EIK_0091|EIK_0387|EIK_0094|EIK_0246|EIK_0020,山紫水明|文化人の絆|知勇兼備|技巧伝承|柔能制剛|立役者|知将の絆,山紫水明|文化人の絆|知勇兼備|技巧伝承|柔能制剛|立役者|知将の絆,9620,787,46,70,412,698,255,616,585,563,630,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0020|EIK_0066|EIK_0091|EIK_0094|EIK_0246|EIK_0387||山紫水明|技巧伝承|文化人の絆|柔能制剛|知勇兼備|知将の絆|立役者,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126039,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0082|EIK_0095|EIK_0093|EIK_0114|EIK_0094|EIK_0239,山中鹿之介|柳生宗矩|大内義隆|細川藤孝(立役)|金森長近|真田幸村(水練),EIK_0082|EIK_0095|EIK_0093|EIK_0114|EIK_0094|EIK_0239,技巧伝承|山紫水明|文化人の絆|文明開化|泰然自若|武芸の絆|流行創出,技巧伝承|山紫水明|文化人の絆|文明開化|泰然自若|武芸の絆|流行創出,9479,886,84,177,379,297,281,644,710,678,667,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0082|EIK_0093|EIK_0094|EIK_0095|EIK_0114|EIK_0239||山紫水明|技巧伝承|文化人の絆|文明開化|武芸の絆|泰然自若|流行創出,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
step174_7_126040,STEP174_REVALIDATED_REPAIRED_7_9_RESULT,jinpo_result_db_7.csv,方円,通常,7,EIK_0087|EIK_0020|EIK_0058|EIK_0387|EIK_0012|EIK_0034,香宗我部親泰|北条氏照(剛柔)|早川殿|朝倉義景(八雷)|前田利家(雄材)|直江兼続(王佐),EIK_0087|EIK_0020|EIK_0058|EIK_0387|EIK_0012|EIK_0034,陰陽師|外交官の絆|山紫水明|文明開化|柔能制剛|立役者|技巧伝承,陰陽師|外交官の絆|山紫水明|文明開化|柔能制剛|立役者|技巧伝承,10354,613,0,60,354,631,467,473,441,444,445,ステータス計算済み,step174: 陣法説明(6).xlsx準拠。発動条件を有効ライン3人・各英傑1因子ずつで再検証し、配置6人合計×因縁倍率で再計算。英傑同一判定は名前ではなくinternal_id基準。,STEP174_REVALIDATED_REPAIRED_NEW_FORMULA,Σ floor(配置6人ステータス合計×発動因縁倍率) → floor(因縁値合算×陣形倍率),方円||通常||7||EIK_0012|EIK_0020|EIK_0034|EIK_0058|EIK_0087|EIK_0387||外交官の絆|山紫水明|技巧伝承|文明開化|柔能制剛|立役者|陰陽師,,step174_validate_repair_7_9,14282,14282,jinpo_result_db_7_part008.csv
