result_id,issue,formation,old_bond_count,actual_bond_count,old_bond_names,actual_bond_names,eiketsu_ids,eiketsu_names
step172_7_方円_008763,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|雄材大略|摂理探究|謀略家,EIK_0014|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0066,上杉憲政|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_008765,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|雄材大略|摂理探究|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0014|EIK_0066,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|上杉憲政|鍋島直茂(乱雲)
step172_7_方円_008816,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0108|EIK_0012|EIK_0064,尼子晴久|大内義隆|朝倉義景|名古屋山三郎|前田利家(雄材)|雑賀孫市(道化)
step172_7_方円_008817,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0108|EIK_0378|EIK_0064,尼子晴久|大内義隆|朝倉義景|名古屋山三郎|前田利家|雑賀孫市(道化)
step172_7_方円_008917,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0108|EIK_0199|EIK_0064,尼子晴久|大内義隆|朝倉義景|名古屋山三郎|長宗我部元親(納涼)|雑賀孫市(道化)
step172_7_方円_008969,actual_count_outside_7_9,方円,7,6,山紫水明|技巧伝承|文明開化|流行創出|能鷹隠爪|謀略家|雄材大略,山紫水明|文明開化|能鷹隠爪|流行創出|雄材大略|謀略家,EIK_0066|EIK_0012|EIK_0387|EIK_0166|EIK_0256|EIK_0385,鍋島直茂(乱雲)|前田利家(雄材)|朝倉義景|太原雪斎|魔女ルシア|尼子晴久
step172_7_方円_008970,actual_count_outside_7_9,方円,7,6,山紫水明|技巧伝承|文明開化|流行創出|能鷹隠爪|謀略家|雄材大略,文明開化|山紫水明|雄材大略|謀略家|能鷹隠爪|流行創出,EIK_0256|EIK_0166|EIK_0387|EIK_0378|EIK_0066|EIK_0385,魔女ルシア|太原雪斎|朝倉義景|前田利家|鍋島直茂(乱雲)|尼子晴久
step172_7_方円_008990,actual_count_outside_7_9,方円,7,5,外交官の絆|才腕の絆|技巧伝承|柔能制剛|知勇兼備|立役者|老練闊達,外交官の絆|技巧伝承|柔能制剛|立役者|老練闊達,EIK_0006|EIK_0077|EIK_0387|EIK_0204|EIK_0002|EIK_0125,島津日新斎|石川数正(臥薪)|朝倉義景|北条氏康(獅子)|片倉景綱(右腕)|竹中半兵衛
step172_7_方円_008994,actual_count_outside_7_9,方円,7,5,意気衝天|才気煥発|才腕の絆|技巧伝承|柔能制剛|立役者|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|才気煥発,EIK_0152|EIK_0019|EIK_0388|EIK_0204|EIK_0034|EIK_0125,七里頼周|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|直江兼続(王佐)|竹中半兵衛
step172_7_方円_009052,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|技巧伝承|文明開化|流行創出|老練闊達,山紫水明|文明開化|外交官の絆|流行創出|老練闊達,EIK_0235|EIK_0114|EIK_0387|EIK_0224|EIK_0024|EIK_0385,松永久秀(野望)|細川藤孝(立役)|朝倉義景|黒猫ノア|今川義元|尼子晴久
step172_7_方円_009053,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出|知勇兼備,山紫水明|文化人の絆|技巧伝承|流行創出|知勇兼備|文明開化,EIK_0204|EIK_0091|EIK_0387|EIK_0093|EIK_0385|EIK_0071,北条氏康(獅子)|豊臣秀次|朝倉義景|大内義隆|尼子晴久|納涼忍お綾
step172_7_方円_009076,actual_count_outside_7_9,方円,7,6,多芸多才|意気衝天|才腕の絆|技巧伝承|文明開化|知勇兼備|竜飛鳳舞,意気衝天|竜飛鳳舞|技巧伝承|多芸多才|文明開化|知勇兼備,EIK_0125|EIK_0022|EIK_0388|EIK_0256|EIK_0042|EIK_0095,竹中半兵衛|佐竹義重|お市(八雷)|魔女ルシア|谷忠澄|柳生宗矩
step172_7_方円_009103,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0012|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,前田利家(雄材)|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_009104,actual_count_outside_7_9,方円,7,5,外交官の絆|多芸多才|山紫水明|巧言令色|技巧伝承|文明開化|流行創出,山紫水明|文明開化|外交官の絆|流行創出|巧言令色,EIK_0378|EIK_0114|EIK_0387|EIK_0224|EIK_0385|EIK_0024,前田利家|細川藤孝(立役)|朝倉義景|黒猫ノア|尼子晴久|今川義元
step172_7_方円_009151,actual_count_outside_7_9,方円,7,5,技巧伝承|摂理探究|柔能制剛|知勇兼備|立役者|陰陽師|雄材大略,陰陽師|柔能制剛|立役者|摂理探究|雄材大略,EIK_0015|EIK_0043|EIK_0387|EIK_0125|EIK_0204|EIK_0066,武田晴信|伊奈忠次|朝倉義景|竹中半兵衛|北条氏康(獅子)|鍋島直茂(乱雲)
step172_7_方円_009160,actual_count_outside_7_9,方円,7,6,山紫水明|意気衝天|才腕の絆|技巧伝承|文化人の絆|文明開化|知勇兼備,山紫水明|技巧伝承|文化人の絆|文明開化|意気衝天|知勇兼備,EIK_0125|EIK_0093|EIK_0387|EIK_0256|EIK_0050|EIK_0022,竹中半兵衛|大内義隆|朝倉義景|魔女ルシア|渡辺了|佐竹義重
step172_7_方円_009241,actual_count_outside_7_9,方円,7,6,山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|洒落者の絆|流行創出,EIK_0385|EIK_0093|EIK_0387|EIK_0256|EIK_0258|EIK_0064,尼子晴久|大内義隆|朝倉義景|魔女ルシア|明智光秀(闇)|雑賀孫市(道化)
step172_7_方円_009272,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,EIK_0017|EIK_0093|EIK_0387|EIK_0108|EIK_0024|EIK_0385,堀秀政|大内義隆|朝倉義景|名古屋山三郎|今川義元|尼子晴久
step172_7_方円_009347,actual_count_outside_7_9,方円,7,5,多芸多才|山紫水明|才腕の絆|技巧伝承|文化人の絆|文明開化|流行創出,山紫水明|技巧伝承|文化人の絆|文明開化|流行創出,EIK_0069|EIK_0093|EIK_0387|EIK_0108|EIK_0024|EIK_0385,蜂須賀正勝|大内義隆|朝倉義景|名古屋山三郎|今川義元|尼子晴久
step172_7_方円_009360,actual_count_outside_7_9,方円,7,6,侍|意気衝天|柔能制剛|知勇兼備|立役者|謀略家|質実剛健,意気衝天|質実剛健|柔能制剛|立役者|侍|謀略家,EIK_0273|EIK_0019|EIK_0388|EIK_0204|EIK_0125|EIK_0066,岡部正綱|伊達政宗(起源)|お市(八雷)|北条氏康(獅子)|竹中半兵衛|鍋島直茂(乱雲)
step172_7_方円_009364,actual_count_outside_7_9,方円,7,6,天神地祇|技巧伝承|明敏の絆|知将の絆|立役者|陰陽師|陰陽道の絆,陰陽師|陰陽道の絆|知将の絆|明敏の絆|天神地祇|立役者,EIK_0056|EIK_0058|EIK_0387|EIK_0125|EIK_0246|EIK_0068,織田信忠|早川殿|朝倉義景|竹中半兵衛|竹中半兵衛(知将)|島津義久
step172_7_方円_009422,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|柔能制剛|立役者|雄材大略|摂理探究|謀略家,EIK_0014|EIK_0012|EIK_0387|EIK_0204|EIK_0125|EIK_0002,上杉憲政|前田利家(雄材)|朝倉義景|北条氏康(獅子)|竹中半兵衛|片倉景綱(右腕)
step172_7_方円_009424,actual_count_outside_7_9,方円,7,6,摂理探究|文明開化|柔能制剛|知勇兼備|立役者|謀略家|雄材大略,文明開化|雄材大略|摂理探究|謀略家|柔能制剛|立役者,EIK_0125|EIK_0204|EIK_0387|EIK_0378|EIK_0014|EIK_0002,竹中半兵衛|北条氏康(獅子)|朝倉義景|前田利家|上杉憲政|片倉景綱(右腕)
