result_id,陣形,bond_count,配置1,配置2,配置3,配置4,配置5,配置6,配置ID1,配置ID2,配置ID3,配置ID4,配置ID5,配置ID6,発動因縁,有効ライン1,有効ライン1因縁,有効ライン2,有効ライン2因縁,有効ライン3,有効ライン3因縁,重複除外キー,生命,気合,腕力,耐久力,器用さ,知力,魅力,土属性,水属性,火属性,風属性,総合値,total_score,stat_status,calc_source
G3_REBUILD56_DEDUP_6_0002586,魚鱗,6,十河一存,塩屋秋貞,長野業正,上杉憲政,小松姫,伊達成実,EIK_0039,EIK_0359,EIK_0103,EIK_0014,EIK_0297,EIK_0268,侍|武芸の絆|もののふ|豪傑|老練闊達|勇猛果敢,1-2-3,侍|もののふ,3-4-5,老練闊達|勇猛果敢,5-6-1,武芸の絆|豪傑,魚鱗||等級3以下ON||6||EIK_0014|EIK_0039|EIK_0103|EIK_0268|EIK_0297|EIK_0359,6585,2119,572,136,207,38,32,0,0,0,0,9689,9689,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002587,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,来福寺左京,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0356,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0356,6485,2178,591,33,244,36,116,0,0,0,0,9683,9683,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002588,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,真田信尹,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0347,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0347,6536,2189,532,75,238,36,75,0,0,0,0,9681,9681,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002589,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,福島勝広,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0353,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0353,6536,2189,532,77,235,36,75,0,0,0,0,9680,9680,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002590,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,北条綱成,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0354,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0354,6536,2189,523,77,235,36,76,0,0,0,0,9672,9672,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002591,魚鱗,6,山県昌景,薄田兼相,柴田勝家,十河一存,小松姫,安藤良整,EIK_0291,EIK_0005,EIK_0294,EIK_0039,EIK_0297,EIK_0051,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,意気衝天,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0051|EIK_0291|EIK_0294|EIK_0297,6488,2218,517,88,229,41,79,0,0,0,0,9660,9660,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002592,魚鱗,6,支倉常長,願証寺証恵,海北綱親,山上道及,小山田信茂,蒲生氏郷,EIK_0038,EIK_0278,EIK_0274,EIK_0063,EIK_0364,EIK_0131,侍|立役者|謀略家|勇猛果敢|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,謀略家|勇猛果敢,5-6-1,侍|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0063|EIK_0131|EIK_0274|EIK_0278|EIK_0364,6847,1160,347,55,73,314,78,188,190,177,200,9629,9629,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002593,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,山上道及,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0063,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0063|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6544,2217,382,203,122,84,74,0,0,0,0,9626,9626,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002594,魚鱗,6,十河一存,小雀,山県昌景,御子神典膳,柴田勝家,石川五右衛門,EIK_0039,EIK_0365,EIK_0291,EIK_0045,EIK_0294,EIK_0368,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0365|EIK_0368,6442,2192,564,29,229,36,130,0,0,0,0,9622,9622,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002595,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,石川五右衛門,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0368,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0365|EIK_0368,6478,2182,553,31,220,37,114,0,0,0,0,9615,9615,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002596,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,長野業正,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0103,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0103|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6511,2274,331,202,122,90,85,0,0,0,0,9615,9615,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002597,魚鱗,6,伊奈忠次,小西行長,木下秀長,新庄直頼,朝倉景鏡,平手政秀,EIK_0043,EIK_0158,EIK_0106,EIK_0345,EIK_0308,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0106|EIK_0158|EIK_0308|EIK_0345,6521,1306,73,41,156,463,57,281,225,237,248,9608,9608,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002598,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,泉田重光,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0369,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0365|EIK_0369,6477,2209,509,74,229,35,74,0,0,0,0,9607,9607,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002599,魚鱗,6,十河一存,泉田重光,御子神典膳,柴田勝家,山県昌景,小雀,EIK_0039,EIK_0369,EIK_0045,EIK_0294,EIK_0291,EIK_0365,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,武芸の絆,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|豪傑|意気衝天,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0365|EIK_0369,6442,2218,519,69,239,34,84,0,0,0,0,9605,9605,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002600,魚鱗,6,十河一存,小雀,山県昌景,薄田兼相,柴田勝家,小山田信茂,EIK_0039,EIK_0365,EIK_0291,EIK_0005,EIK_0294,EIK_0364,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,侍|豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0364|EIK_0365,6520,2154,509,74,229,35,75,0,0,0,0,9596,9596,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002601,魚鱗,6,十河一存,小山田信茂,御子神典膳,柴田勝家,山県昌景,小雀,EIK_0039,EIK_0364,EIK_0045,EIK_0294,EIK_0291,EIK_0365,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,武芸の絆,3-4-5,剣豪の絆|意気軒昂,5-6-1,侍|豪傑|意気衝天,魚鱗||等級3以下ON||6||EIK_0039|EIK_0045|EIK_0291|EIK_0294|EIK_0364|EIK_0365,6484,2164,519,69,239,34,85,0,0,0,0,9594,9594,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002602,魚鱗,6,十河一存,甲斐姫,山県昌景,塩屋秋貞,北条氏照,可児才蔵,EIK_0039,EIK_0112,EIK_0291,EIK_0359,EIK_0321,EIK_0362,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0112|EIK_0291|EIK_0321|EIK_0359|EIK_0362,6564,2205,297,212,123,96,85,0,0,0,0,9582,9582,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002603,魚鱗,6,上杉憲政,稲葉一鉄,海北綱親,内藤正成,果心居士,竹中重門,EIK_0014,EIK_0036,EIK_0274,EIK_0370,EIK_0331,EIK_0100,僧兵の絆|野心家の絆|謀略家|才気煥発|柔能制剛|摂理探究,1-2-3,僧兵の絆|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,野心家の絆|才気煥発,魚鱗||等級3以下ON||6||EIK_0014|EIK_0036|EIK_0100|EIK_0274|EIK_0331|EIK_0370,6592,1763,145,60,60,474,45,111,105,109,108,9572,9572,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002604,魚鱗,6,香宗我部親泰,高坂昌信,豊臣秀次,武田信繁,小西行長,伊奈忠次,EIK_0087,EIK_0284,EIK_0091,EIK_0059,EIK_0158,EIK_0043,薬師|知将の絆|立役者|技巧伝承|柔能制剛|摂理探究,1-2-3,知将の絆|柔能制剛,3-4-5,薬師|立役者,5-6-1,技巧伝承|摂理探究,魚鱗||等級3以下ON||6||EIK_0043|EIK_0059|EIK_0087|EIK_0091|EIK_0158|EIK_0284,6870,583,36,18,157,456,207,330,307,306,283,9553,9553,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002605,魚鱗,6,十河一存,小雀,山県昌景,塩屋秋貞,北条氏照,渡辺守綱,EIK_0039,EIK_0365,EIK_0291,EIK_0359,EIK_0321,EIK_0090,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,侍|豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0090|EIK_0291|EIK_0321|EIK_0359|EIK_0365,6476,2237,358,191,118,80,84,0,0,0,0,9544,9544,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002606,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,北条氏邦,北条高広,池田勝正,EIK_0038,EIK_0278,EIK_0087,EIK_0040,EIK_0319,EIK_0306,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0040|EIK_0087|EIK_0278|EIK_0306|EIK_0319,6438,1805,189,82,0,294,132,149,159,136,149,9533,9533,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002607,魚鱗,6,上杉憲政,下間頼廉,願証寺証恵,稲葉一鉄,小山田信茂,竹中重門,EIK_0014,EIK_0360,EIK_0278,EIK_0036,EIK_0364,EIK_0100,僧兵の絆|野心家の絆|籠城名手|才気煥発|勇猛果敢|雄材大略,1-2-3,僧兵の絆|籠城名手,3-4-5,勇猛果敢|雄材大略,5-6-1,野心家の絆|才気煥発,魚鱗||等級3以下ON||6||EIK_0014|EIK_0036|EIK_0100|EIK_0278|EIK_0360|EIK_0364,6321,2313,144,129,95,337,45,35,35,34,34,9522,9522,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002608,魚鱗,6,伊奈忠次,小西行長,香宗我部親泰,新庄直頼,朝倉景鏡,平手政秀,EIK_0043,EIK_0158,EIK_0087,EIK_0345,EIK_0308,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0087|EIK_0158|EIK_0308|EIK_0345,6578,1251,63,45,137,432,54,262,217,214,232,9485,9485,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002609,魚鱗,6,十河一存,蛍,山県昌景,塩屋秋貞,北条氏照,長野業正,EIK_0039,EIK_0333,EIK_0291,EIK_0359,EIK_0321,EIK_0103,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0103|EIK_0291|EIK_0321|EIK_0333|EIK_0359,6414,2235,333,201,123,91,84,0,0,0,0,9481,9481,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002610,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,石川五右衛門,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0368,侍|剣豪の絆|豪傑|一気呵成|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,一気呵成,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0368,6377,2142,555,31,222,37,112,0,0,0,0,9476,9476,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002611,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,泉田重光,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0369,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0369,6377,2170,511,74,232,35,73,0,0,0,0,9472,9472,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002612,魚鱗,6,十河一存,蛍,山県昌景,薄田兼相,柴田勝家,小山田信茂,EIK_0039,EIK_0333,EIK_0291,EIK_0005,EIK_0294,EIK_0364,侍|武芸の絆|剣豪の絆|豪傑|意気衝天|意気軒昂,1-2-3,豪傑|意気衝天,3-4-5,侍|剣豪の絆|意気軒昂,5-6-1,武芸の絆,魚鱗||等級3以下ON||6||EIK_0005|EIK_0039|EIK_0291|EIK_0294|EIK_0333|EIK_0364,6420,2115,511,74,232,35,74,0,0,0,0,9461,9461,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002613,魚鱗,6,伊奈忠次,小西行長,木下秀長,新庄直頼,果心居士,平手政秀,EIK_0043,EIK_0158,EIK_0106,EIK_0345,EIK_0331,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0106|EIK_0158|EIK_0331|EIK_0345,6426,1284,72,40,152,462,56,273,215,246,230,9456,9456,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002614,魚鱗,6,豊臣秀次,香宗我部親泰,雨森弥兵衛,伸介,細川藤孝,金森長近,EIK_0091,EIK_0087,EIK_0269,EIK_0299,EIK_0286,EIK_0094,陰陽師|文化人の絆|泰然自若|知勇兼備|山紫水明|柔能制剛,1-2-3,知勇兼備|柔能制剛,3-4-5,陰陽師|泰然自若,5-6-1,文化人の絆|山紫水明,魚鱗||等級3以下ON||6||EIK_0087|EIK_0091|EIK_0094|EIK_0269|EIK_0286|EIK_0299,6505,1026,36,189,210,296,108,274,293,260,259,9456,9456,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002615,魚鱗,6,伊奈忠次,小西行長,木下秀長,内藤正成,朝倉景鏡,平手政秀,EIK_0043,EIK_0158,EIK_0106,EIK_0370,EIK_0308,EIK_0025,陰陽師|謀略家|技巧伝承|柔能制剛|雄材大略|摂理探究,1-2-3,技巧伝承|摂理探究,3-4-5,謀略家|柔能制剛,5-6-1,陰陽師|雄材大略,魚鱗||等級3以下ON||6||EIK_0025|EIK_0043|EIK_0106|EIK_0158|EIK_0308|EIK_0370,6410,1285,71,40,152,466,56,274,219,231,242,9446,9446,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002616,魚鱗,6,安宅冬康,高坂昌信,香宗我部親泰,金森長近,大久保忠世,鳥居元忠,EIK_0035,EIK_0284,EIK_0087,EIK_0094,EIK_0096,EIK_0351,鍛冶屋|知将の絆|立役者|技巧伝承|知勇兼備|柔能制剛,1-2-3,知将の絆|柔能制剛,3-4-5,技巧伝承|知勇兼備,5-6-1,鍛冶屋|立役者,魚鱗||等級3以下ON||6||EIK_0035|EIK_0087|EIK_0094|EIK_0096|EIK_0284|EIK_0351,7173,557,85,114,271,282,226,185,190,181,179,9443,9443,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002617,魚鱗,6,十河一存,大祝鶴,山県昌景,塩屋秋貞,北条氏照,可児才蔵,EIK_0039,EIK_0109,EIK_0291,EIK_0359,EIK_0321,EIK_0362,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0109|EIK_0291|EIK_0321|EIK_0359|EIK_0362,6318,2286,352,183,117,91,85,0,0,0,0,9432,9432,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002618,魚鱗,6,十河一存,小松姫,山県昌景,塩屋秋貞,北条氏照,岡部元信,EIK_0039,EIK_0297,EIK_0291,EIK_0359,EIK_0321,EIK_0272,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0039|EIK_0272|EIK_0291|EIK_0297|EIK_0321|EIK_0359,6350,2217,365,204,110,86,82,0,0,0,0,9414,9414,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002619,魚鱗,6,支倉常長,森蘭丸,香宗我部親泰,高坂昌信,豊臣秀次,七里頼周,EIK_0038,EIK_0300,EIK_0087,EIK_0284,EIK_0091,EIK_0152,侍|知将の絆|立役者|技巧伝承|柔能制剛|摂理探究,1-2-3,侍|立役者,3-4-5,知将の絆|柔能制剛,5-6-1,技巧伝承|摂理探究,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0091|EIK_0152|EIK_0284|EIK_0300,7012,425,121,58,189,392,170,261,272,250,253,9403,9403,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002620,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,真田信尹,北条高広,池田勝正,EIK_0038,EIK_0278,EIK_0087,EIK_0347,EIK_0319,EIK_0306,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0278|EIK_0306|EIK_0319|EIK_0347,6360,1766,183,81,0,286,130,144,151,134,145,9380,9380,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002621,魚鱗,6,薄田兼相,山県昌景,柴田勝家,本庄繁長,小松姫,三井遊雲軒,EIK_0005,EIK_0291,EIK_0294,EIK_0153,EIK_0297,EIK_0288,侍|武芸の絆|剣豪の絆|豪傑|意気軒昂|日進月歩,1-2-3,侍|剣豪の絆|意気軒昂,3-4-5,武芸の絆|豪傑,5-6-1,日進月歩,魚鱗||等級3以下ON||6||EIK_0005|EIK_0153|EIK_0288|EIK_0291|EIK_0294|EIK_0297,7205,1019,627,144,297,0,85,0,0,0,0,9377,9377,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002622,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,北条氏邦,北条高広,伊達実元,EIK_0038,EIK_0278,EIK_0087,EIK_0040,EIK_0319,EIK_0329,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0040|EIK_0087|EIK_0278|EIK_0319|EIK_0329,6360,1764,183,80,0,285,130,144,158,132,141,9377,9377,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002623,魚鱗,6,支倉常長,願証寺証恵,香宗我部親泰,北条氏邦,北条高広,上杉景勝,EIK_0038,EIK_0278,EIK_0087,EIK_0040,EIK_0319,EIK_0344,侍|武士道の絆|立役者|謀略家|雄材大略|摂理探究,1-2-3,立役者|摂理探究,3-4-5,侍|謀略家,5-6-1,武士道の絆|雄材大略,魚鱗||等級3以下ON||6||EIK_0038|EIK_0040|EIK_0087|EIK_0278|EIK_0319|EIK_0344,6360,1764,183,81,0,281,130,144,155,132,144,9374,9374,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002624,魚鱗,6,十河一存,黒百合,山県昌景,塩屋秋貞,北条氏照,岡部元信,EIK_0039,EIK_0032,EIK_0291,EIK_0359,EIK_0321,EIK_0272,侍|軍学の絆|勇将の絆|もののふ|豪傑|意気衝天,1-2-3,豪傑|意気衝天,3-4-5,軍学の絆|勇将の絆,5-6-1,侍|もののふ,魚鱗||等級3以下ON||6||EIK_0032|EIK_0039|EIK_0272|EIK_0291|EIK_0321|EIK_0359,6346,2211,337,199,107,86,78,0,0,0,0,9364,9364,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002625,魚鱗,6,支倉常長,三好義賢,香宗我部親泰,雨森弥兵衛,北条氏政,甲斐姫,EIK_0038,EIK_0289,EIK_0087,EIK_0269,EIK_0322,EIK_0112,侍|武士道の絆|立役者|技巧伝承|知勇兼備|柔能制剛,1-2-3,侍|技巧伝承,3-4-5,知勇兼備|柔能制剛,5-6-1,武士道の絆|立役者,魚鱗||等級3以下ON||6||EIK_0038|EIK_0087|EIK_0112|EIK_0269|EIK_0289|EIK_0322,6434,1653,101,149,224,212,247,83,98,77,80,9358,9358,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
G3_REBUILD56_DEDUP_6_0002626,魚鱗,6,甲斐姫,佐久間信盛,真柄直隆,伊達成実,柴田勝家,妙玖,EIK_0112,EIK_0340,EIK_0132,EIK_0268,EIK_0294,EIK_0097,侍|武芸の絆|剣豪の絆|戦場の華|王佐之才|衣鉢相伝,1-2-3,侍|戦場の華,3-4-5,武芸の絆|剣豪の絆,5-6-1,王佐之才|衣鉢相伝,魚鱗||等級3以下ON||6||EIK_0097|EIK_0112|EIK_0132|EIK_0268|EIK_0294|EIK_0340,6894,1369,314,204,133,42,278,29,29,27,28,9347,9347,ステータス計算済み,GRADE3_5_6_REBUILD_LINE3_RULE_SAME6_DEDUP_20260628
